batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,starting_salary,OPS
15,고메즈,2016,SK,0.28300000000000003,117,456,74,129,31,0,21,223,62,16,8,25,5,87,11,0.4890350877192983,0.3271604938271605,25,,1988년 03월 05일,,도미니카 알레한드로 바쓰고,,0.8161955815464588
16,고명성,2018,KT,0.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,178cm/68kg,1999년 04월 16일,내야수(우투우타),군산남초-군산남중-군산상고,7000만원,0.0
17,고영민,2002,두산,0.1,16,10,1,1,0,0,0,1,1,1,1,0,0,1,0,0.1,0.1,0,,1984년 02월 08일,,도신초-영남중-성남고-두산,,0.2
17,고영민,2003,두산,0.231,32,13,2,3,0,0,0,3,0,1,0,0,0,3,0,0.2307692307692308,0.2307692307692308,1,,1984년 02월 08일,,도신초-영남중-성남고-두산,,0.4615384615384616
17,고영민,2005,두산,0.118,16,17,2,2,0,0,0,2,0,0,0,0,1,9,0,0.1176470588235294,0.16666666666666666,0,,1984년 02월 08일,,도신초-영남중-성남고-두산,,0.2843137254901961
17,고영민,2006,두산,0.27,116,315,38,85,15,5,2,116,29,14,10,24,12,59,6,0.3682539682539683,0.34472934472934474,11,,1984년 02월 08일,,도신초-영남중-성남고-두산,,0.7129833129833131
17,고영민,2007,두산,0.268,126,444,89,119,29,1,12,186,66,36,10,61,17,105,9,0.4189189189189189,0.3773946360153257,9,,1984년 02월 08일,,도신초-영남중-성남고-두산,,0.7963135549342446
17,고영민,2008,두산,0.267,126,427,84,114,15,3,9,162,70,39,9,74,14,109,10,0.3793911007025761,0.39223300970873787,9,,1984년 02월 08일,,도신초-영남중-성남고-두산,,0.7716241104113141
17,고영민,2009,두산,0.235,85,281,59,66,11,3,6,101,29,12,4,33,13,76,3,0.3594306049822064,0.3425076452599388,6,,1984년 02월 08일,,도신초-영남중-성남고-두산,,0.7019382502421452
17,고영민,2010,두산,0.205,100,293,53,60,10,1,6,90,35,11,3,34,14,67,4,0.30716723549488056,0.3167155425219941,7,,1984년 02월 08일,,도신초-영남중-성남고-두산,,0.6238827780168748
17,고영민,2011,두산,0.21,93,176,31,37,5,1,3,53,16,6,6,18,7,50,4,0.30113636363636365,0.30845771144278605,5,,1984년 02월 08일,,도신초-영남중-성남고-두산,,0.6095940750791498
17,고영민,2012,두산,0.265,58,151,33,40,10,1,3,61,26,7,1,13,3,28,5,0.4039735099337749,0.33532934131736525,5,,1984년 02월 08일,,도신초-영남중-성남고-두산,,0.7393028512511401
17,고영민,2013,두산,0.28600000000000003,10,14,3,4,1,0,1,8,1,1,0,3,0,5,1,0.5714285714285714,0.4117647058823529,0,,1984년 02월 08일,,도신초-영남중-성남고-두산,,0.9831932773109244
17,고영민,2014,두산,0.287,52,94,18,27,2,0,1,32,7,1,1,11,0,18,3,0.3404255319148936,0.3619047619047619,2,,1984년 02월 08일,,도신초-영남중-성남고-두산,,0.7023302938196555
17,고영민,2015,두산,0.328,41,67,13,22,1,0,3,32,11,4,2,6,3,22,4,0.4776119402985074,0.4078947368421053,4,,1984년 02월 08일,,도신초-영남중-성남고-두산,,0.8855066771406127
17,고영민,2016,두산,0.25,8,4,1,1,1,0,0,2,1,0,0,1,0,1,0,0.5,0.4,0,,1984년 02월 08일,,도신초-영남중-성남고-두산,,0.9
230,이종환,2010,KIA,0.172,47,87,8,15,5,1,2,28,13,0,0,6,0,31,0,0.3218390804597701,0.2258064516129032,0,,1986년 05월 08일,,태안초-태안중-북일고-단국대-KIA-상무-KIA,,0.5476455320726733
230,이종환,2012,KIA,0.385,6,13,2,5,2,0,1,10,3,0,0,0,0,3,0,0.7692307692307693,0.38461538461538464,0,,1986년 05월 08일,,태안초-태안중-북일고-단국대-KIA-상무-KIA,,1.153846153846154
230,이종환,2013,KIA,0.285,42,123,6,35,9,0,1,47,12,1,0,12,0,30,1,0.3821138211382114,0.3481481481481481,0,,1986년 05월 08일,,태안초-태안중-북일고-단국대-KIA-상무-KIA,,0.7302619692863596
230,이종환,2014,KIA,0.287,92,122,14,35,9,0,2,50,23,0,2,11,2,33,1,0.4098360655737705,0.3555555555555556,1,,1986년 05월 08일,,태안초-태안중-북일고-단국대-KIA-상무-KIA,,0.7653916211293261
230,이종환,2015,한화,0.29,44,100,14,29,4,0,0,33,12,0,0,6,0,21,0,0.33,0.330188679245283,1,,1986년 05월 08일,,태안초-태안중-북일고-단국대-KIA-상무-KIA,,0.6601886792452829
230,이종환,2016,한화,0.276,31,29,3,8,1,0,0,9,4,0,0,3,0,10,1,0.3103448275862069,0.34375,0,,1986년 05월 08일,,태안초-태안중-북일고-단국대-KIA-상무-KIA,,0.6540948275862069
230,이종환,2017,한화,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,,1986년 05월 08일,,태안초-태안중-북일고-단국대-KIA-상무-KIA,,0.0
18,고종욱,2011,넥센,0.248,54,105,12,26,5,4,1,42,9,7,6,5,0,26,0,0.4,0.279,0,184cm/83kg,1989년 01월 11일,외야수(우투좌타),역삼초-대치중-경기고-한양대-넥센-상무,8000만원,0.679
18,고종욱,2014,넥센,0.0,8,12,2,0,0,0,0,0,0,1,0,2,0,4,0,0.0,0.14300000000000002,0,184cm/83kg,1989년 01월 11일,외야수(우투좌타),역삼초-대치중-경기고-한양대-넥센-상무,8000만원,0.14300000000000002
18,고종욱,2015,넥센,0.31,119,407,81,126,25,4,10,189,51,22,14,25,6,81,10,0.464,0.358,3,184cm/83kg,1989년 01월 11일,외야수(우투좌타),역삼초-대치중-경기고-한양대-넥센-상무,8000만원,0.8220000000000001
18,고종욱,2016,넥센,0.334,133,527,92,176,22,9,8,240,72,28,14,28,5,103,10,0.455,0.37,1,184cm/83kg,1989년 01월 11일,외야수(우투좌타),역삼초-대치중-경기고-한양대-넥센-상무,8000만원,0.825
18,고종욱,2017,넥센,0.312,123,426,70,133,24,8,8,197,54,16,4,22,3,92,11,0.462,0.349,5,184cm/83kg,1989년 01월 11일,외야수(우투좌타),역삼초-대치중-경기고-한양대-넥센-상무,8000만원,0.8109999999999999
18,고종욱,2018,넥센,0.279,102,330,47,92,22,0,6,132,54,17,4,15,1,96,2,0.4,0.309,3,184cm/83kg,1989년 01월 11일,외야수(우투좌타),역삼초-대치중-경기고-한양대-넥센-상무,8000만원,0.7090000000000001
19,구자욱,2015,삼성,0.349,116,410,97,143,33,5,11,219,57,17,7,45,6,79,3,0.534,0.417,13,189cm/75kg,1993년 02월 12일,외야수(우투좌타),본리초-경복중-대구고-삼성-상무,13000만원,0.951
19,구자욱,2016,삼성,0.343,108,428,105,147,19,13,14,234,77,10,5,55,5,68,4,0.547,0.42,7,189cm/75kg,1993년 02월 12일,외야수(우투좌타),본리초-경복중-대구고-삼성-상무,13000만원,0.9670000000000001
19,구자욱,2017,삼성,0.31,144,564,108,175,39,10,21,297,107,10,4,63,10,138,1,0.527,0.383,5,189cm/75kg,1993년 02월 12일,외야수(우투좌타),본리초-경복중-대구고-삼성-상무,13000만원,0.91
19,구자욱,2018,삼성,0.333,116,478,100,159,26,5,20,255,84,10,0,43,5,110,4,0.5329999999999999,0.392,4,189cm/75kg,1993년 02월 12일,외야수(우투좌타),본리초-경복중-대구고-삼성-상무,13000만원,0.925
20,국해성,2012,두산,0.0,3,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,180cm/94kg,1989년 10월 08일,외야수(우투양타),군산중앙초-동인천중-인천고,,0.0
20,국해성,2015,두산,0.2,11,20,6,4,1,0,1,8,5,0,0,2,1,5,2,0.4,0.28,0,180cm/94kg,1989년 10월 08일,외야수(우투양타),군산중앙초-동인천중-인천고,,0.68
20,국해성,2016,두산,0.278,58,151,28,42,11,0,4,65,24,1,1,21,1,36,1,0.43,0.368,1,180cm/94kg,1989년 10월 08일,외야수(우투양타),군산중앙초-동인천중-인천고,,0.7979999999999999
20,국해성,2017,두산,0.209,57,86,15,18,3,0,3,30,17,0,0,5,4,23,2,0.349,0.281,0,180cm/94kg,1989년 10월 08일,외야수(우투양타),군산중앙초-동인천중-인천고,,0.63
20,국해성,2018,두산,0.333,14,24,4,8,3,0,0,11,1,1,0,3,1,5,1,0.458,0.429,0,180cm/94kg,1989년 10월 08일,외야수(우투양타),군산중앙초-동인천중-인천고,,0.887
122,박재홍,1996,현대,0.295,126,481,75,142,29,4,30,269,108,36,17,53,7,107,7,0.5592515592515592,0.3733826247689464,2,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,,0.9326341840205056
122,박재홍,1997,현대,0.326,96,331,77,108,16,0,27,205,69,22,14,66,4,59,5,0.6193353474320241,0.4438902743142145,2,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,,1.0632256217462386
122,박재홍,1998,현대,0.266,119,428,86,114,25,2,30,233,84,43,19,66,9,83,13,0.5443925233644861,0.3757455268389662,1,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,,0.9201380502034522
122,박재홍,1999,현대,0.295,129,482,83,142,27,1,24,243,98,17,13,79,6,85,10,0.504149377593361,0.400352733686067,2,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,,0.904502111279428
122,박재홍,2000,현대,0.309,132,489,101,151,31,5,32,288,115,30,14,64,7,77,15,0.588957055214724,0.3964285714285714,2,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,,0.9853856266432954
122,박재홍,2001,현대,0.284,127,489,75,139,20,3,18,219,80,7,7,74,2,86,12,0.4478527607361963,0.3805309734513274,5,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,,0.8283837341875238
122,박재홍,2002,현대,0.278,112,432,57,120,24,0,15,189,67,12,8,41,4,94,10,0.4375,0.34591194968553457,7,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,,0.7834119496855345
122,박재홍,2003,KIA,0.301,108,392,71,118,15,5,19,200,66,14,9,60,1,84,11,0.5102040816326531,0.3951434878587197,2,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,,0.9053475694913728
122,박재홍,2004,KIA,0.253,73,186,29,47,9,1,7,79,29,7,5,35,0,37,8,0.4247311827956989,0.3710407239819005,0,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,,0.7957719067775995
122,박재홍,2005,SK,0.304,109,421,76,128,21,1,18,205,63,22,10,67,2,78,10,0.4869358669833729,0.4020408163265306,2,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,,0.8889766833099035
122,박재홍,2006,SK,0.259,124,452,61,117,22,1,18,195,73,22,8,63,6,87,13,0.4314159292035398,0.3570057581573896,4,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,,0.7884216873609294
122,박재홍,2007,SK,0.28,115,347,53,97,19,1,17,169,54,10,7,41,4,52,5,0.4870317002881844,0.3622448979591837,3,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,,0.8492765982473681
122,박재홍,2008,SK,0.318,112,396,66,126,26,2,19,213,72,5,6,69,3,66,14,0.5378787878787878,0.4230769230769231,5,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,,0.960955710955711
122,박재홍,2009,SK,0.27,113,315,53,85,12,0,12,133,46,15,4,45,8,57,7,0.4222222222222222,0.375,2,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,,0.7972222222222223
122,박재홍,2010,SK,0.22,82,191,22,42,7,0,8,73,27,1,2,23,1,34,6,0.3821989528795812,0.3069767441860465,1,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,,0.6891756970656278
122,박재홍,2011,SK,0.18600000000000005,74,161,11,30,8,0,1,41,12,4,1,15,0,36,2,0.2546583850931677,0.2556818181818182,0,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,,0.5103402032749859
122,박재홍,2012,SK,0.25,46,104,16,26,5,0,5,46,18,0,1,14,1,25,3,0.4423076923076923,0.3445378151260504,0,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,,0.7868455074337427
21,권용관,1996,LG,0.125,45,32,4,4,0,0,1,7,2,0,1,1,0,9,2,0.21875,0.15151515151515152,3,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,,0.3702651515151515
21,권용관,1997,LG,0.222,37,54,7,12,0,0,1,15,6,0,1,2,2,10,0,0.2777777777777778,0.27586206896551724,2,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,,0.553639846743295
21,권용관,2000,LG,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,,
21,권용관,2001,LG,0.245,106,184,31,45,8,3,1,62,20,4,0,13,8,43,5,0.33695652173913043,0.32195121951219513,10,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,,0.6589077412513256
21,권용관,2002,LG,0.218,125,294,28,64,13,1,4,91,32,13,5,10,5,89,5,0.30952380952380953,0.255663430420712,17,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,,0.5651872399445215
21,권용관,2003,LG,0.17600000000000002,78,205,15,36,6,3,1,51,17,4,2,12,5,52,2,0.24878048780487805,0.23873873873873874,7,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,,0.4875192265436168
21,권용관,2004,LG,0.235,124,285,34,67,5,5,2,88,25,9,5,27,13,81,5,0.3087719298245614,0.3292307692307692,15,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,,0.6380026990553307
21,권용관,2005,LG,0.237,79,194,21,46,7,3,9,86,25,3,2,7,3,53,1,0.4432989690721649,0.27450980392156865,13,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,,0.7178087729937336
21,권용관,2006,LG,0.234,79,209,26,49,4,1,3,64,18,6,3,13,4,37,4,0.3062200956937799,0.2920353982300885,8,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,,0.5982554939238685
21,권용관,2007,LG,0.241,121,349,41,84,12,3,4,114,36,11,4,26,4,67,14,0.32664756446991405,0.3007915567282322,24,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,,0.6274391211981463
21,권용관,2008,LG,0.228,76,206,15,47,6,2,1,60,14,1,2,6,3,32,5,0.2912621359223301,0.26046511627906976,8,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,,0.5517272522013998
21,권용관,2009,LG,0.247,128,381,45,94,15,3,7,136,34,5,3,28,7,67,11,0.3569553805774278,0.31009615384615385,12,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,,0.6670515344235817
21,권용관,2010,SK,0.227,61,154,14,35,6,1,3,52,21,2,2,14,1,34,2,0.3376623376623377,0.2958579881656805,3,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,,0.6335203258280182
21,권용관,2011,SK,0.211,28,57,8,12,3,1,1,20,10,0,1,6,1,23,0,0.3508771929824561,0.296875,1,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,,0.6477521929824561
21,권용관,2012,SK,0.2,3,5,1,1,0,0,0,1,0,0,0,0,0,1,0,0.2,0.2,1,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,,0.4
21,권용관,2013,LG,0.231,68,104,19,24,6,0,4,42,13,1,0,12,1,29,1,0.40384615384615385,0.3162393162393162,3,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,,0.7200854700854701
21,권용관,2014,LG,0.118,8,17,0,2,1,0,0,3,2,0,0,1,0,5,1,0.17647058823529413,0.16666666666666666,1,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,,0.3431372549019608
21,권용관,2015,한화,0.22,116,296,32,65,8,1,5,90,22,3,6,18,9,86,4,0.3040540540540541,0.2848297213622291,15,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,,0.5888837754162832
21,권용관,2016,한화,0.25,40,44,7,11,2,1,0,15,3,0,0,2,2,12,2,0.3409090909090909,0.3125,1,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,,0.6534090909090908
22,권정웅,2016,삼성,1.0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,0,180cm/88kg,1992년 11월 15일,포수(우투우타),서울이수초-영동중-덕수고-한양대,6000만원,2.0
22,권정웅,2017,삼성,0.212,61,99,11,21,3,0,6,42,11,0,0,8,1,31,4,0.424,0.278,1,180cm/88kg,1992년 11월 15일,포수(우투우타),서울이수초-영동중-덕수고-한양대,6000만원,0.7020000000000001
22,권정웅,2018,삼성,0.0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,180cm/88kg,1992년 11월 15일,포수(우투우타),서울이수초-영동중-덕수고-한양대,6000만원,0.0
23,권희동,2013,NC,0.203,121,349,42,71,19,1,15,137,54,4,1,36,2,75,6,0.393,0.279,3,177cm/85kg,1990년 12월 30일,외야수(우투우타),동천초-경주중-경주고-경남대-NC-상무,3000만원,0.672
23,권희동,2014,NC,0.285,101,221,39,63,10,2,7,98,36,6,1,25,3,43,4,0.443,0.363,2,177cm/85kg,1990년 12월 30일,외야수(우투우타),동천초-경주중-경주고-경남대-NC-상무,3000만원,0.8059999999999999
23,권희동,2016,NC,0.268,14,41,4,11,0,0,1,14,9,0,1,5,1,9,0,0.341,0.362,0,177cm/85kg,1990년 12월 30일,외야수(우투우타),동천초-경주중-경주고-경남대-NC-상무,3000만원,0.7030000000000001
23,권희동,2017,NC,0.28600000000000003,141,472,72,135,20,2,19,216,86,3,3,51,17,90,12,0.458,0.371,3,177cm/85kg,1990년 12월 30일,외야수(우투우타),동천초-경주중-경주고-경남대-NC-상무,3000만원,0.8290000000000001
23,권희동,2018,NC,0.28300000000000003,104,343,43,97,19,1,8,142,57,1,3,35,4,58,5,0.414,0.35200000000000004,0,177cm/85kg,1990년 12월 30일,외야수(우투우타),동천초-경주중-경주고-경남대-NC-상무,3000만원,0.7659999999999999
24,김강민,2002,SK,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,11000만원,
24,김강민,2003,SK,0.5,2,4,0,2,0,0,0,2,1,0,0,0,0,1,0,0.5,0.5,1,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,11000만원,1.0
24,김강민,2004,SK,0.12,23,25,4,3,1,0,1,7,2,2,1,3,0,7,1,0.28,0.214,0,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,11000만원,0.494
24,김강민,2005,SK,0.225,23,40,6,9,1,0,0,10,3,2,3,4,0,9,0,0.25,0.295,0,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,11000만원,0.5449999999999999
24,김강민,2006,SK,0.276,96,145,20,40,9,1,1,54,14,8,5,14,1,30,3,0.3720000000000001,0.342,2,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,11000만원,0.7140000000000001
24,김강민,2007,SK,0.243,124,334,51,81,10,3,4,109,18,19,10,28,6,57,6,0.326,0.312,1,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,11000만원,0.638
24,김강민,2008,SK,0.271,106,258,38,70,16,3,3,101,32,16,8,26,6,46,2,0.391,0.35200000000000004,8,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,11000만원,0.743
24,김강민,2009,SK,0.267,104,341,48,91,18,3,12,151,42,10,7,24,5,67,7,0.443,0.32299999999999995,5,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,11000만원,0.7659999999999999
24,김강민,2010,SK,0.317,115,401,74,127,19,2,10,180,72,23,9,33,2,51,5,0.449,0.369,1,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,11000만원,0.8180000000000001
24,김강민,2011,SK,0.281,80,281,37,79,14,1,8,119,33,9,4,20,2,56,3,0.423,0.331,2,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,11000만원,0.754
24,김강민,2012,SK,0.272,123,427,49,116,20,0,5,151,31,11,10,29,4,72,7,0.354,0.322,2,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,11000만원,0.6759999999999999
24,김강민,2013,SK,0.301,105,352,39,106,22,3,10,164,55,10,6,36,4,54,10,0.466,0.37,3,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,11000만원,0.8360000000000001
24,김강민,2014,SK,0.302,113,430,86,130,29,3,16,213,82,32,5,43,4,91,12,0.495,0.368,3,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,11000만원,0.863
24,김강민,2015,SK,0.246,96,293,43,72,17,0,4,101,31,7,4,23,7,83,6,0.345,0.315,1,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,11000만원,0.6599999999999999
24,김강민,2016,SK,0.298,115,366,59,109,21,0,10,160,47,12,5,32,12,89,5,0.4370000000000001,0.371,2,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,11000만원,0.8079999999999999
24,김강민,2017,SK,0.219,88,183,31,40,5,1,5,62,18,10,4,15,5,50,3,0.339,0.29600000000000004,2,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,11000만원,0.635
24,김강민,2018,SK,0.298,80,235,40,70,14,0,14,126,46,10,6,22,5,57,1,0.536,0.37,2,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,11000만원,0.906
25,김경모,2008,삼성,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1,,1989년 06월 15일,,응암초-홍은중-장충고-삼성-상무,,0.0
25,김경모,2012,삼성,0.0,9,4,2,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,,1989년 06월 15일,,응암초-홍은중-장충고-삼성-상무,,0.0
26,김경언,2001,KIA,0.287,65,94,15,27,6,0,1,36,7,1,2,10,0,28,2,0.3829787234042553,0.3557692307692308,1,,1982년 12월 07일,,부산중앙초-개성중-경남상고-KIA,,0.7387479541734859
26,김경언,2002,KIA,0.263,107,274,45,72,16,1,1,93,33,11,4,45,2,66,1,0.33941605839416056,0.3707165109034268,1,,1982년 12월 07일,,부산중앙초-개성중-경남상고-KIA,,0.7101325692975873
